Country_id,Title,Metric_id,Metric,Year,Value
104,"Ireland, Republic of",2,Prison population Rate,2002,117
104,"Ireland, Republic of",2,Prison population Rate,2004,64
104,"Ireland, Republic of",2,Prison population Rate,2006,93
104,"Ireland, Republic of",2,Prison population Rate,2008,129
104,"Ireland, Republic of",2,Prison population Rate,2010,115
104,"Ireland, Republic of",2,Prison population Rate,2012,95
104,"Ireland, Republic of",2,Prison population Rate,2014,105
104,"Ireland, Republic of",2,Prison population Rate,2016,86
106,Isle of Man (United Kingdom),2,Prison population Rate,2000,158
106,Isle of Man (United Kingdom),2,Prison population Rate,2002,174
106,Isle of Man (United Kingdom),2,Prison population Rate,2004,208
106,Isle of Man (United Kingdom),2,Prison population Rate,2006,302
106,Isle of Man (United Kingdom),2,Prison population Rate,2008,305
106,Isle of Man (United Kingdom),2,Prison population Rate,2010,270
106,Isle of Man (United Kingdom),2,Prison population Rate,2012,263
106,Isle of Man (United Kingdom),2,Prison population Rate,2014,264
106,Isle of Man (United Kingdom),2,Prison population Rate,2016,253
105,Israel,2,Prison population Rate,2000,93
105,Israel,2,Prison population Rate,2002,97
105,Israel,2,Prison population Rate,2004,96
105,Israel,2,Prison population Rate,2006,66
105,Israel,2,Prison population Rate,2008,97
105,Israel,2,Prison population Rate,2010,112
105,Israel,2,Prison population Rate,2012,110
105,Israel,2,Prison population Rate,2014,88
105,Israel,2,Prison population Rate,2016,90
105,Israel,2,Prison population Rate,2018,99
112,Italy,2,Prison population Rate,2003,178
112,Italy,2,Prison population Rate,2005,180
112,Italy,2,Prison population Rate,2007,174
112,Italy,2,Prison population Rate,2009,188
112,Italy,2,Prison population Rate,2011,161
112,Italy,2,Prison population Rate,2013,148
112,Italy,2,Prison population Rate,2015,138
114,Jamaica,2,Prison population Rate,2000,48
114,Jamaica,2,Prison population Rate,2002,55
114,Jamaica,2,Prison population Rate,2004,60
114,Jamaica,2,Prison population Rate,2006,64
114,Jamaica,2,Prison population Rate,2008,60
114,Jamaica,2,Prison population Rate,2010,57
114,Jamaica,2,Prison population Rate,2012,53
114,Jamaica,2,Prison population Rate,2014,48
114,Jamaica,2,Prison population Rate,2016,44
113,Jersey (United Kingdom),2,Prison population Rate,1993,87
113,Jersey (United Kingdom),2,Prison population Rate,2001,107
113,Jersey (United Kingdom),2,Prison population Rate,2005,112
113,Jersey (United Kingdom),2,Prison population Rate,2007,107
113,Jersey (United Kingdom),2,Prison population Rate,2009,106
113,Jersey (United Kingdom),2,Prison population Rate,2011,82
113,Jersey (United Kingdom),2,Prison population Rate,2013,95
113,Jersey (United Kingdom),2,Prison population Rate,2015,123
113,Jersey (United Kingdom),2,Prison population Rate,2017,154
115,Jordan,2,Prison population Rate,2000,520
115,Jordan,2,Prison population Rate,2002,566
115,Jordan,2,Prison population Rate,2004,380
115,Jordan,2,Prison population Rate,2006,339
115,Jordan,2,Prison population Rate,2008,354
115,Jordan,2,Prison population Rate,2010,393
115,Jordan,2,Prison population Rate,2012,314
115,Jordan,2,Prison population Rate,2014,289
115,Jordan,2,Prison population Rate,2016,221
115,Jordan,2,Prison population Rate,2018,192
127,Kazakhstan,2,Prison population Rate,2000,129
127,Kazakhstan,2,Prison population Rate,2002,108
127,Kazakhstan,2,Prison population Rate,2004,150
127,Kazakhstan,2,Prison population Rate,2006,129
127,Kazakhstan,2,Prison population Rate,2008,119
127,Kazakhstan,2,Prison population Rate,2010,122
127,Kazakhstan,2,Prison population Rate,2012,121
127,Kazakhstan,2,Prison population Rate,2014,122
127,Kazakhstan,2,Prison population Rate,2016,108
117,Kenya,2,Prison population Rate,2000,68
117,Kenya,2,Prison population Rate,2002,74
117,Kenya,2,Prison population Rate,2004,89
117,Kenya,2,Prison population Rate,2006,89
117,Kenya,2,Prison population Rate,2008,86
117,Kenya,2,Prison population Rate,2010,87
117,Kenya,2,Prison population Rate,2012,99
117,Kenya,2,Prison population Rate,2014,109
120,Kiribati,2,Prison population Rate,2000,11
120,Kiribati,2,Prison population Rate,2002,49
120,Kiribati,2,Prison population Rate,2004,58
120,Kiribati,2,Prison population Rate,2006,59
120,Kiribati,2,Prison population Rate,2009,61
120,Kiribati,2,Prison population Rate,2011,81
120,Kiribati,2,Prison population Rate,2013,98
120,Kiribati,2,Prison population Rate,2015,84
18,Kosovo/Kosova,2,Prison population Rate,2000,162
18,Kosovo/Kosova,2,Prison population Rate,2002,142
18,Kosovo/Kosova,2,Prison population Rate,2005,152
18,Kosovo/Kosova,2,Prison population Rate,2009,142
18,Kosovo/Kosova,2,Prison population Rate,2011,131
18,Kosovo/Kosova,2,Prison population Rate,2013,86
18,Kosovo/Kosova,2,Prison population Rate,2015,112
125,Kuwait,2,Prison population Rate,2000,402
125,Kuwait,2,Prison population Rate,2002,390
125,Kuwait,2,Prison population Rate,2004,338
125,Kuwait,2,Prison population Rate,2006,311
125,Kuwait,2,Prison population Rate,2008,221
125,Kuwait,2,Prison population Rate,2010,183
125,Kuwait,2,Prison population Rate,2012,176
125,Kuwait,2,Prison population Rate,2014,166
125,Kuwait,2,Prison population Rate,2016,167
125,Kuwait,2,Prison population Rate,2018,171
128,Laos,2,Prison population Rate,2000,370
128,Laos,2,Prison population Rate,2002,368
128,Laos,2,Prison population Rate,2004,361
128,Laos,2,Prison population Rate,2006,313
128,Laos,2,Prison population Rate,2008,299
128,Laos,2,Prison population Rate,2010,333
128,Laos,2,Prison population Rate,2012,321
128,Laos,2,Prison population Rate,2014,252
128,Laos,2,Prison population Rate,2016,224
137,Latvia,2,Prison population Rate,2000,154
137,Latvia,2,Prison population Rate,2002,186
137,Latvia,2,Prison population Rate,2004,159
137,Latvia,2,Prison population Rate,2006,150
137,Latvia,2,Prison population Rate,2008,112
137,Latvia,2,Prison population Rate,2010,117
137,Latvia,2,Prison population Rate,2012,109
137,Latvia,2,Prison population Rate,2014,120
137,Latvia,2,Prison population Rate,2016,122
129,Lebanon,2,Prison population Rate,2000,147
129,Lebanon,2,Prison population Rate,2002,174
129,Lebanon,2,Prison population Rate,2004,154
129,Lebanon,2,Prison population Rate,2006,119
129,Lebanon,2,Prison population Rate,2008,121
129,Lebanon,2,Prison population Rate,2010,115
129,Lebanon,2,Prison population Rate,2012,116
134,Lesotho,2,Prison population Rate,2007,29
134,Lesotho,2,Prison population Rate,2009,37
134,Lesotho,2,Prison population Rate,2011,39
134,Lesotho,2,Prison population Rate,2013,43
134,Lesotho,2,Prison population Rate,2015,49
134,Lesotho,2,Prison population Rate,2017,47
133,Liberia,2,Prison population Rate,1998,135
133,Liberia,2,Prison population Rate,2004,178
133,Liberia,2,Prison population Rate,2007,230
133,Liberia,2,Prison population Rate,2010,220
133,Liberia,2,Prison population Rate,2012,52
138,Libya,2,Prison population Rate,1999,74
138,Libya,2,Prison population Rate,2002,50
138,Libya,2,Prison population Rate,2004,19
138,Libya,2,Prison population Rate,2006,28
138,Libya,2,Prison population Rate,2008,28
138,Libya,2,Prison population Rate,2010,39
138,Libya,2,Prison population Rate,2012,22
138,Libya,2,Prison population Rate,2014,21
138,Libya,2,Prison population Rate,2016,27
131,Liechtenstein,2,Prison population Rate,2000,410
131,Liechtenstein,2,Prison population Rate,2002,335
131,Liechtenstein,2,Prison population Rate,2004,237
131,Liechtenstein,2,Prison population Rate,2006,247
131,Liechtenstein,2,Prison population Rate,2008,245
131,Liechtenstein,2,Prison population Rate,2010,275
131,Liechtenstein,2,Prison population Rate,2012,330
131,Liechtenstein,2,Prison population Rate,2014,315
131,Liechtenstein,2,Prison population Rate,2016,254
135,Lithuania,2,Prison population Rate,2000,90
135,Lithuania,2,Prison population Rate,2002,85
135,Lithuania,2,Prison population Rate,2004,131
135,Lithuania,2,Prison population Rate,2006,160
135,Lithuania,2,Prison population Rate,2008,137
135,Lithuania,2,Prison population Rate,2010,136
135,Lithuania,2,Prison population Rate,2012,124
135,Lithuania,2,Prison population Rate,2014,118
135,Lithuania,2,Prison population Rate,2016,121
136,Luxembourg,2,Prison population Rate,2000,196
136,Luxembourg,2,Prison population Rate,2002,211
136,Luxembourg,2,Prison population Rate,2004,187
136,Luxembourg,2,Prison population Rate,2006,168
136,Luxembourg,2,Prison population Rate,2008,168
136,Luxembourg,2,Prison population Rate,2010,172
136,Luxembourg,2,Prison population Rate,2012,191
136,Luxembourg,2,Prison population Rate,2014,189
136,Luxembourg,2,Prison population Rate,2016,197
150,Macau (China),2,Prison population Rate,2000,59
150,Macau (China),2,Prison population Rate,2002,66
150,Macau (China),2,Prison population Rate,2004,80
150,Macau (China),2,Prison population Rate,2006,99
150,Macau (China),2,Prison population Rate,2008,109
150,Macau (China),2,Prison population Rate,2010,122
150,Macau (China),2,Prison population Rate,2012,123
150,Macau (China),2,Prison population Rate,2014,151
150,Macau (China),2,Prison population Rate,2016,162
144,Madagascar,2,Prison population Rate,2001,121
144,Madagascar,2,Prison population Rate,2002,110
144,Madagascar,2,Prison population Rate,2004,112
144,Madagascar,2,Prison population Rate,2006,92
144,Madagascar,2,Prison population Rate,2008,82
144,Madagascar,2,Prison population Rate,2010,89
144,Madagascar,2,Prison population Rate,2012,83
144,Madagascar,2,Prison population Rate,2014,86
144,Madagascar,2,Prison population Rate,2016,88
158,Malawi,2,Prison population Rate,2000,69
158,Malawi,2,Prison population Rate,2002,75
158,Malawi,2,Prison population Rate,2004,74
158,Malawi,2,Prison population Rate,2006,84
158,Malawi,2,Prison population Rate,2008,78
158,Malawi,2,Prison population Rate,2010,78
158,Malawi,2,Prison population Rate,2012,77
158,Malawi,2,Prison population Rate,2014,73
158,Malawi,2,Prison population Rate,2016,79
160,Malaysia,2,Prison population Rate,2000,116
160,Malaysia,2,Prison population Rate,2002,118
160,Malaysia,2,Prison population Rate,2004,171
160,Malaysia,2,Prison population Rate,2006,161
160,Malaysia,2,Prison population Rate,2008,145
160,Malaysia,2,Prison population Rate,2010,137
160,Malaysia,2,Prison population Rate,2012,126
160,Malaysia,2,Prison population Rate,2014,160
160,Malaysia,2,Prison population Rate,2016,180
157,Maldives,2,Prison population Rate,2000,793
157,Maldives,2,Prison population Rate,2002,667
157,Maldives,2,Prison population Rate,2004,384
157,Maldives,2,Prison population Rate,2006,491
157,Maldives,2,Prison population Rate,2008,316
157,Maldives,2,Prison population Rate,2010,255
157,Maldives,2,Prison population Rate,2012,294
157,Maldives,2,Prison population Rate,2014,341
157,Maldives,2,Prison population Rate,2016,514
147,Mali,2,Prison population Rate,2002,38
147,Mali,2,Prison population Rate,2004,38
147,Mali,2,Prison population Rate,2009,49
147,Mali,2,Prison population Rate,2011,40
147,Mali,2,Prison population Rate,2013,32
155,Malta,2,Prison population Rate,1999,61
155,Malta,2,Prison population Rate,2002,70
155,Malta,2,Prison population Rate,2004,69
155,Malta,2,Prison population Rate,2006,85
155,Malta,2,Prison population Rate,2008,108
155,Malta,2,Prison population Rate,2010,141
155,Malta,2,Prison population Rate,2012,147
155,Malta,2,Prison population Rate,2014,140
155,Malta,2,Prison population Rate,2016,120
155,Malta,2,Prison population Rate,2018,126
145,Marshall Islands,2,Prison population Rate,2003,38
145,Marshall Islands,2,Prison population Rate,2006,90
145,Marshall Islands,2,Prison population Rate,2009,96
145,Marshall Islands,2,Prison population Rate,2011,79
145,Marshall Islands,2,Prison population Rate,2013,68
152,Martinique (France),2,Prison population Rate,2001,156
152,Martinique (France),2,Prison population Rate,2003,163
152,Martinique (France),2,Prison population Rate,2005,159
152,Martinique (France),2,Prison population Rate,2007,192
152,Martinique (France),2,Prison population Rate,2009,233
152,Martinique (France),2,Prison population Rate,2011,225
152,Martinique (France),2,Prison population Rate,2013,236
152,Martinique (France),2,Prison population Rate,2015,244
152,Martinique (France),2,Prison population Rate,2017,226
153,Mauritania,2,Prison population Rate,2001,50
153,Mauritania,2,Prison population Rate,2003,40
153,Mauritania,2,Prison population Rate,2005,26
153,Mauritania,2,Prison population Rate,2010,47
153,Mauritania,2,Prison population Rate,2012,42
153,Mauritania,2,Prison population Rate,2014,44
156,Mauritius,2,Prison population Rate,2000,137
156,Mauritius,2,Prison population Rate,2002,203
156,Mauritius,2,Prison population Rate,2004,211
156,Mauritius,2,Prison population Rate,2006,182
156,Mauritius,2,Prison population Rate,2008,177
156,Mauritius,2,Prison population Rate,2010,196
156,Mauritius,2,Prison population Rate,2012,219
156,Mauritius,2,Prison population Rate,2014,176
156,Mauritius,2,Prison population Rate,2016,175
156,Mauritius,2,Prison population Rate,2018,194
248,Mayotte (France),2,Prison population Rate,1998,88
248,Mayotte (France),2,Prison population Rate,2003,98
248,Mayotte (France),2,Prison population Rate,2005,60
248,Mayotte (France),2,Prison population Rate,2007,82
248,Mayotte (France),2,Prison population Rate,2009,108
248,Mayotte (France),2,Prison population Rate,2011,99
248,Mayotte (France),2,Prison population Rate,2013,82
248,Mayotte (France),2,Prison population Rate,2015,73
248,Mayotte (France),2,Prison population Rate,2017,115
159,Mexico,2,Prison population Rate,2000,156
159,Mexico,2,Prison population Rate,2002,169
159,Mexico,2,Prison population Rate,2004,186
159,Mexico,2,Prison population Rate,2006,197
159,Mexico,2,Prison population Rate,2008,202
159,Mexico,2,Prison population Rate,2010,194
159,Mexico,2,Prison population Rate,2012,206
159,Mexico,2,Prison population Rate,2014,214
159,Mexico,2,Prison population Rate,2016,177
75,"Micronesia, Federated States of",2,Prison population Rate,2000,85
75,"Micronesia, Federated States of",2,Prison population Rate,2002,91
75,"Micronesia, Federated States of",2,Prison population Rate,2004,80
75,"Micronesia, Federated States of",2,Prison population Rate,2006,97
75,"Micronesia, Federated States of",2,Prison population Rate,2009,73
75,"Micronesia, Federated States of",2,Prison population Rate,2011,92
75,"Micronesia, Federated States of",2,Prison population Rate,2013,103
141,Moldova (Republic of),2,Prison population Rate,2000,260
141,Moldova (Republic of),2,Prison population Rate,2002,293
141,Moldova (Republic of),2,Prison population Rate,2004,293
141,Moldova (Republic of),2,Prison population Rate,2006,247
141,Moldova (Republic of),2,Prison population Rate,2008,221
141,Moldova (Republic of),2,Prison population Rate,2010,183
141,Moldova (Republic of),2,Prison population Rate,2012,182
141,Moldova (Republic of),2,Prison population Rate,2014,193
141,Moldova (Republic of),2,Prison population Rate,2016,227
140,Monaco,2,Prison population Rate,1998,37
140,Monaco,2,Prison population Rate,2000,51
140,Monaco,2,Prison population Rate,2002,74
140,Monaco,2,Prison population Rate,2004,57
140,Monaco,2,Prison population Rate,2006,76
140,Monaco,2,Prison population Rate,2008,71
140,Monaco,2,Prison population Rate,2010,34
140,Monaco,2,Prison population Rate,2012,114
140,Monaco,2,Prison population Rate,2014,61
140,Monaco,2,Prison population Rate,2016,85
149,Mongolia,2,Prison population Rate,2001,275
149,Mongolia,2,Prison population Rate,2002,297
149,Mongolia,2,Prison population Rate,2004,256
149,Mongolia,2,Prison population Rate,2006,258
149,Mongolia,2,Prison population Rate,2008,288
149,Mongolia,2,Prison population Rate,2010,260
149,Mongolia,2,Prison population Rate,2012,300
149,Mongolia,2,Prison population Rate,2014,275
149,Mongolia,2,Prison population Rate,2016,150
142,Montenegro,2,Prison population Rate,2000,110
142,Montenegro,2,Prison population Rate,2002,116
142,Montenegro,2,Prison population Rate,2004,130
142,Montenegro,2,Prison population Rate,2006,138
142,Montenegro,2,Prison population Rate,2008,197
142,Montenegro,2,Prison population Rate,2010,235
142,Montenegro,2,Prison population Rate,2012,214
142,Montenegro,2,Prison population Rate,2014,181
142,Montenegro,2,Prison population Rate,2016,180
139,Morocco,2,Prison population Rate,2000,187
139,Morocco,2,Prison population Rate,2002,184
139,Morocco,2,Prison population Rate,2004,195
139,Morocco,2,Prison population Rate,2006,174
139,Morocco,2,Prison population Rate,2008,188
139,Morocco,2,Prison population Rate,2010,201
139,Morocco,2,Prison population Rate,2012,213
139,Morocco,2,Prison population Rate,2014,219
139,Morocco,2,Prison population Rate,2016,225
161,Mozambique,2,Prison population Rate,2004,48
161,Mozambique,2,Prison population Rate,2007,64
161,Mozambique,2,Prison population Rate,2009,62
161,Mozambique,2,Prison population Rate,2011,64
161,Mozambique,2,Prison population Rate,2013,56
161,Mozambique,2,Prison population Rate,2015,54
148,Myanmar (formerly Burma),2,Prison population Rate,1993,125
148,Myanmar (formerly Burma),2,Prison population Rate,2001,68
148,Myanmar (formerly Burma),2,Prison population Rate,2004,125
148,Myanmar (formerly Burma),2,Prison population Rate,2007,132
148,Myanmar (formerly Burma),2,Prison population Rate,2009,121
148,Myanmar (formerly Burma),2,Prison population Rate,2011,131
148,Myanmar (formerly Burma),2,Prison population Rate,2013,117
148,Myanmar (formerly Burma),2,Prison population Rate,2017,150
162,Namibia,2,Prison population Rate,2000,254
162,Namibia,2,Prison population Rate,2001,244
162,Namibia,2,Prison population Rate,2004,218
162,Namibia,2,Prison population Rate,2007,188
162,Namibia,2,Prison population Rate,2010,191
162,Namibia,2,Prison population Rate,2013,171
162,Namibia,2,Prison population Rate,2015,145
171,Nauru,2,Prison population Rate,2003,60
171,Nauru,2,Prison population Rate,2005,30
171,Nauru,2,Prison population Rate,2009,370
171,Nauru,2,Prison population Rate,2012,260
170,Nepal,2,Prison population Rate,2000,25
170,Nepal,2,Prison population Rate,2002,29
170,Nepal,2,Prison population Rate,2004,25
170,Nepal,2,Prison population Rate,2006,22
170,Nepal,2,Prison population Rate,2008,32
170,Nepal,2,Prison population Rate,2010,40
170,Nepal,2,Prison population Rate,2012,54
170,Nepal,2,Prison population Rate,2014,59
170,Nepal,2,Prison population Rate,2016,62
168,Netherlands,2,Prison population Rate,2000,87
168,Netherlands,2,Prison population Rate,2002,100
168,Netherlands,2,Prison population Rate,2004,123
168,Netherlands,2,Prison population Rate,2006,125
168,Netherlands,2,Prison population Rate,2008,100
168,Netherlands,2,Prison population Rate,2010,92
168,Netherlands,2,Prison population Rate,2012,82
168,Netherlands,2,Prison population Rate,2014,69
168,Netherlands,2,Prison population Rate,2016,59
163,New Caledonia (France),2,Prison population Rate,1998,149
163,New Caledonia (France),2,Prison population Rate,2001,154
163,New Caledonia (France),2,Prison population Rate,2003,143
163,New Caledonia (France),2,Prison population Rate,2005,109
163,New Caledonia (France),2,Prison population Rate,2007,138
163,New Caledonia (France),2,Prison population Rate,2011,171
163,New Caledonia (France),2,Prison population Rate,2013,153
163,New Caledonia (France),2,Prison population Rate,2015,166
163,New Caledonia (France),2,Prison population Rate,2017,198
173,New Zealand,2,Prison population Rate,2000,148
173,New Zealand,2,Prison population Rate,2002,145
173,New Zealand,2,Prison population Rate,2004,160
173,New Zealand,2,Prison population Rate,2006,181
173,New Zealand,2,Prison population Rate,2008,182
173,New Zealand,2,Prison population Rate,2010,198
173,New Zealand,2,Prison population Rate,2012,195
173,New Zealand,2,Prison population Rate,2014,190
173,New Zealand,2,Prison population Rate,2016,203
173,New Zealand,2,Prison population Rate,2018,214
167,Nicaragua,2,Prison population Rate,2000,128
167,Nicaragua,2,Prison population Rate,2002,131
167,Nicaragua,2,Prison population Rate,2004,116
167,Nicaragua,2,Prison population Rate,2006,110
167,Nicaragua,2,Prison population Rate,2008,120
167,Nicaragua,2,Prison population Rate,2010,113
167,Nicaragua,2,Prison population Rate,2012,155
167,Nicaragua,2,Prison population Rate,2014,175
167,Nicaragua,2,Prison population Rate,2016,238
164,Niger,2,Prison population Rate,1998,51
164,Niger,2,Prison population Rate,2002,51
164,Niger,2,Prison population Rate,2005,55
164,Niger,2,Prison population Rate,2007,45
164,Niger,2,Prison population Rate,2009,44
164,Niger,2,Prison population Rate,2011,45
164,Niger,2,Prison population Rate,2013,44
164,Niger,2,Prison population Rate,2015,53
166,Nigeria,2,Prison population Rate,2000,36
166,Nigeria,2,Prison population Rate,2002,31
166,Nigeria,2,Prison population Rate,2004,29
166,Nigeria,2,Prison population Rate,2006,29
166,Nigeria,2,Prison population Rate,2008,27
166,Nigeria,2,Prison population Rate,2010,29
166,Nigeria,2,Prison population Rate,2012,31
166,Nigeria,2,Prison population Rate,2014,32
166,Nigeria,2,Prison population Rate,2016,34
166,Nigeria,2,Prison population Rate,2018,36
146,North Macedonia,2,Prison population Rate,2000,141
146,North Macedonia,2,Prison population Rate,2002,181
146,North Macedonia,2,Prison population Rate,2004,230
146,North Macedonia,2,Prison population Rate,2006,207
146,North Macedonia,2,Prison population Rate,2008,220
146,North Macedonia,2,Prison population Rate,2011,304
146,North Macedonia,2,Prison population Rate,2014,319
151,Northern Mariana Islands (USA),2,Prison population Rate,2000,57
151,Northern Mariana Islands (USA),2,Prison population Rate,2002,62
151,Northern Mariana Islands (USA),2,Prison population Rate,2004,66
151,Northern Mariana Islands (USA),2,Prison population Rate,2006,70
151,Northern Mariana Islands (USA),2,Prison population Rate,2008,71
151,Northern Mariana Islands (USA),2,Prison population Rate,2010,74
151,Northern Mariana Islands (USA),2,Prison population Rate,2012,72
151,Northern Mariana Islands (USA),2,Prison population Rate,2014,72
151,Northern Mariana Islands (USA),2,Prison population Rate,2016,73
169,Norway,2,Prison population Rate,1998,88
169,Norway,2,Prison population Rate,2000,92
169,Norway,2,Prison population Rate,2002,61
169,Norway,2,Prison population Rate,2013,36
174,Oman,2,Prison population Rate,2000,56
174,Oman,2,Prison population Rate,2002,60
174,Oman,2,Prison population Rate,2004,57
174,Oman,2,Prison population Rate,2006,54
174,Oman,2,Prison population Rate,2009,48
174,Oman,2,Prison population Rate,2011,44
174,Oman,2,Prison population Rate,2012,39
174,Oman,2,Prison population Rate,2014,43
174,Oman,2,Prison population Rate,2016,44
180,Pakistan,2,Prison population Rate,2001,368
180,Pakistan,2,Prison population Rate,2003,505
180,Pakistan,2,Prison population Rate,2005,485
180,Pakistan,2,Prison population Rate,2007,555
180,Pakistan,2,Prison population Rate,2009,660
180,Pakistan,2,Prison population Rate,2011,438
180,Pakistan,2,Prison population Rate,2013,490
180,Pakistan,2,Prison population Rate,2015,343
180,Pakistan,2,Prison population Rate,2017,395
187,Palau,2,Prison population Rate,2000,283
187,Palau,2,Prison population Rate,2002,328
187,Palau,2,Prison population Rate,2004,345
187,Palau,2,Prison population Rate,2006,338
187,Palau,2,Prison population Rate,2008,272
187,Palau,2,Prison population Rate,2010,336
187,Palau,2,Prison population Rate,2012,380
187,Palau,2,Prison population Rate,2014,388
187,Palau,2,Prison population Rate,2016,423
187,Palau,2,Prison population Rate,2018,395
175,Panama,2,Prison population Rate,2000,65
175,Panama,2,Prison population Rate,2002,58
175,Panama,2,Prison population Rate,2005,67
175,Panama,2,Prison population Rate,2008,70
175,Panama,2,Prison population Rate,2010,61
175,Panama,2,Prison population Rate,2012,48
175,Panama,2,Prison population Rate,2014,61
175,Panama,2,Prison population Rate,2016,63
178,Papua New Guinea,2,Prison population Rate,2000,60
178,Papua New Guinea,2,Prison population Rate,2002,83
178,Papua New Guinea,2,Prison population Rate,2004,106
178,Papua New Guinea,2,Prison population Rate,2006,102
178,Papua New Guinea,2,Prison population Rate,2008,96
178,Papua New Guinea,2,Prison population Rate,2010,99
178,Papua New Guinea,2,Prison population Rate,2012,123
178,Papua New Guinea,2,Prison population Rate,2014,167
188,Paraguay,2,Prison population Rate,2000,107
188,Paraguay,2,Prison population Rate,2002,103
188,Paraguay,2,Prison population Rate,2004,114
188,Paraguay,2,Prison population Rate,2006,128
188,Paraguay,2,Prison population Rate,2008,151
188,Paraguay,2,Prison population Rate,2010,155
188,Paraguay,2,Prison population Rate,2012,192
188,Paraguay,2,Prison population Rate,2014,227
188,Paraguay,2,Prison population Rate,2016,251
176,Peru,2,Prison population Rate,2000,102
176,Peru,2,Prison population Rate,2002,83
176,Peru,2,Prison population Rate,2004,99
176,Peru,2,Prison population Rate,2006,104
176,Peru,2,Prison population Rate,2008,105
176,Peru,2,Prison population Rate,2010,103
176,Peru,2,Prison population Rate,2012,111
176,Peru,2,Prison population Rate,2014,121
176,Peru,2,Prison population Rate,2016,140
179,Philippines,2,Prison population Rate,2000,184
179,Philippines,2,Prison population Rate,2002,211
179,Philippines,2,Prison population Rate,2004,211
179,Philippines,2,Prison population Rate,2006,232
179,Philippines,2,Prison population Rate,2008,218
179,Philippines,2,Prison population Rate,2010,212
179,Philippines,2,Prison population Rate,2012,221
179,Philippines,2,Prison population Rate,2014,204
179,Philippines,2,Prison population Rate,2016,188
179,Philippines,2,Prison population Rate,2018,190
181,Poland,2,Prison population Rate,2000,126
181,Poland,2,Prison population Rate,2002,133
181,Poland,2,Prison population Rate,2004,125
181,Poland,2,Prison population Rate,2006,120
181,Poland,2,Prison population Rate,2008,102
181,Poland,2,Prison population Rate,2010,110
181,Poland,2,Prison population Rate,2012,130
181,Poland,2,Prison population Rate,2014,135
181,Poland,2,Prison population Rate,2016,134
181,Poland,2,Prison population Rate,2018,126
186,Portugal,2,Prison population Rate,2000,384
186,Portugal,2,Prison population Rate,2002,380
186,Portugal,2,Prison population Rate,2004,369
186,Portugal,2,Prison population Rate,2006,351
186,Portugal,2,Prison population Rate,2008,306
186,Portugal,2,Prison population Rate,2010,294
186,Portugal,2,Prison population Rate,2012,338
186,Portugal,2,Prison population Rate,2014,351
184,Puerto Rico (USA),2,Prison population Rate,2000,96
184,Puerto Rico (USA),2,Prison population Rate,2002,88
184,Puerto Rico (USA),2,Prison population Rate,2004,60
184,Puerto Rico (USA),2,Prison population Rate,2006,76
184,Puerto Rico (USA),2,Prison population Rate,2008,38
184,Puerto Rico (USA),2,Prison population Rate,2011,60
189,Qatar,2,Prison population Rate,1996,49
189,Qatar,2,Prison population Rate,2002,34
189,Qatar,2,Prison population Rate,2007,25
189,Qatar,2,Prison population Rate,2010,35
189,Qatar,2,Prison population Rate,2012,23
189,Qatar,2,Prison population Rate,2014,21
124,Republic of (South) Korea,2,Prison population Rate,2000,136
124,Republic of (South) Korea,2,Prison population Rate,2002,131
124,Republic of (South) Korea,2,Prison population Rate,2004,121
124,Republic of (South) Korea,2,Prison population Rate,2006,98
124,Republic of (South) Korea,2,Prison population Rate,2008,96
124,Republic of (South) Korea,2,Prison population Rate,2010,97
124,Republic of (South) Korea,2,Prison population Rate,2012,92
124,Republic of (South) Korea,2,Prison population Rate,2014,100
124,Republic of (South) Korea,2,Prison population Rate,2016,112
190,Reunion (France),2,Prison population Rate,1998,143
190,Reunion (France),2,Prison population Rate,2001,144
190,Reunion (France),2,Prison population Rate,2003,140
190,Reunion (France),2,Prison population Rate,2005,131
190,Reunion (France),2,Prison population Rate,2007,161
190,Reunion (France),2,Prison population Rate,2011,129
190,Reunion (France),2,Prison population Rate,2013,132
190,Reunion (France),2,Prison population Rate,2015,121
190,Reunion (France),2,Prison population Rate,2017,121
191,Romania,2,Prison population Rate,2000,215
191,Romania,2,Prison population Rate,2002,222
191,Romania,2,Prison population Rate,2004,183
191,Romania,2,Prison population Rate,2006,161
191,Romania,2,Prison population Rate,2008,128
191,Romania,2,Prison population Rate,2010,140
191,Romania,2,Prison population Rate,2012,159
191,Romania,2,Prison population Rate,2014,152
191,Romania,2,Prison population Rate,2016,140
191,Romania,2,Prison population Rate,2018,107
193,Russian Federation,2,Prison population Rate,2000,729
193,Russian Federation,2,Prison population Rate,2002,675
193,Russian Federation,2,Prison population Rate,2004,588
193,Russian Federation,2,Prison population Rate,2006,577
193,Russian Federation,2,Prison population Rate,2008,622
193,Russian Federation,2,Prison population Rate,2010,609
193,Russian Federation,2,Prison population Rate,2012,528
193,Russian Federation,2,Prison population Rate,2014,471
193,Russian Federation,2,Prison population Rate,2016,448
193,Russian Federation,2,Prison population Rate,2018,416
194,Rwanda,2,Prison population Rate,2010,507
194,Rwanda,2,Prison population Rate,2012,479
194,Rwanda,2,Prison population Rate,2014,442
246,Samoa,2,Prison population Rate,2000,99
246,Samoa,2,Prison population Rate,2002,131
246,Samoa,2,Prison population Rate,2004,131
246,Samoa,2,Prison population Rate,2006,101
246,Samoa,2,Prison population Rate,2009,162
